"REGIONE";"PROVINCIA";"NUM_REFERENDUM";"QUESITO";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"NUMVOTISI";"NUMVOTINO";"SCHEDE_BIANCHE"
"LOMBARDIA";"Como";"3";"Finanziamento pubblico dei partiti";663349;316863;"571893";"277667";"512616";37493;"14230"
"LOMBARDIA";"Como";"8";"Ministero turismo e spettacolo";663349;316863;"571273";"277315";"487728";59055;"17005"
"LOMBARDIA";"Como";"7";"Ministero agricoltura e foreste";663349;316863;"570962";"277171";"416364";130139;"16940"
"LOMBARDIA";"Como";"6";"Elezione Senato della Repubblica";663349;316863;"572265";"277973";"492376";58395;"14021"
"LOMBARDIA";"Como";"4";"Casse Risparmio e Monti Pieta'";663349;316863;"571607";"277508";"510095";36459;"16950"
"LOMBARDIA";"Como";"2";"Stupefacenti e sostanze  psicotrope";663349;316863;"571983";"277744";"270922";275647;"15820"
"LOMBARDIA";"Como";"1";"Competenze USL";663349;316863;"571477";"277385";"466638";80597;"16409"
"LOMBARDIA";"Como";"5";"Ministero delle partecipazioni statali";663349;316863;"571540";"277506";"515802";32521;"15784"
"CALABRIA";"Cosenza";"6";"Elezione Senato della Repubblica";620004;304451;"362881";"189210";"246777";74632;"25989"
"CALABRIA";"Cosenza";"8";"Ministero turismo e spettacolo";620004;304451;"362349";"188826";"240797";77620;"28576"
"CALABRIA";"Cosenza";"2";"Stupefacenti e sostanze  psicotrope";620004;304451;"362733";"189092";"190922";127767;"27988"
"CALABRIA";"Cosenza";"3";"Finanziamento pubblico dei partiti";620004;304451;"362682";"189032";"275503";43159;"28727"
"CALABRIA";"Cosenza";"4";"Casse Risparmio e Monti Pieta'";620004;304451;"362309";"188839";"267602";48178;"30904"
"CALABRIA";"Cosenza";"5";"Ministero delle partecipazioni statali";620004;304451;"362326";"188823";"269189";47177;"30723"
"CALABRIA";"Cosenza";"7";"Ministero agricoltura e foreste";620004;304451;"362350";"188901";"206272";111623;"29061"
"CALABRIA";"Cosenza";"1";"Competenze USL";620004;304451;"362416";"188874";"259182";58462;"29116"
"LOMBARDIA";"Cremona";"2";"Stupefacenti e sostanze  psicotrope";276967;131767;"245644";"118953";"126883";105192;"9402"
"LOMBARDIA";"Cremona";"1";"Competenze USL";276967;131767;"245363";"118781";"194915";37332;"9675"
"LOMBARDIA";"Cremona";"8";"Ministero turismo e spettacolo";276967;131767;"245314";"118792";"202436";29278;"10165"
"LOMBARDIA";"Cremona";"4";"Casse Risparmio e Monti Pieta'";276967;131767;"245338";"118765";"212309";19308;"10249"
"LOMBARDIA";"Cremona";"5";"Ministero delle partecipazioni statali";276967;131767;"245332";"118754";"214225";17865;"9860"
"LOMBARDIA";"Cremona";"6";"Elezione Senato della Repubblica";276967;131767;"245789";"119042";"205099";28494;"8692"
"LOMBARDIA";"Cremona";"7";"Ministero agricoltura e foreste";276967;131767;"245396";"118783";"163502";68892;"9556"
"LOMBARDIA";"Cremona";"3";"Finanziamento pubblico dei partiti";276967;131767;"245510";"118857";"214279";18732;"8942"
"PIEMONTE";"Cuneo";"1";"Competenze USL";459661;223684;"379933";"191068";"297056";55895;"18626"
"PIEMONTE";"Cuneo";"7";"Ministero agricoltura e foreste";459661;223684;"379804";"190985";"271143";82006;"18232"
"PIEMONTE";"Cuneo";"8";"Ministero turismo e spettacolo";459661;223684;"379582";"190959";"312477";39502;"19085"
"PIEMONTE";"Cuneo";"6";"Elezione Senato della Repubblica";459661;223684;"380142";"191174";"315462";38310;"17524"
"PIEMONTE";"Cuneo";"5";"Ministero delle partecipazioni statali";459661;223684;"379901";"191057";"328898";24146;"18961"
"PIEMONTE";"Cuneo";"4";"Casse Risparmio e Monti Pieta'";459661;223684;"379872";"191043";"325002";26805;"19769"
"PIEMONTE";"Cuneo";"2";"Stupefacenti e sostanze  psicotrope";459661;223684;"38024";"19125";"202870";149518;"18535"
"PIEMONTE";"Cuneo";"3";"Finanziamento pubblico dei partiti";459661;223684;"380103";"191207";"329964";25464;"16676"
"SICILIA";"Enna";"5";"Ministero delle partecipazioni statali";182879;89922;"97817";"50183";"69302";15186;"7587"
"SICILIA";"Enna";"8";"Ministero turismo e spettacolo";182879;89922;"97825";"50192";"63387";21784;"7055"
"SICILIA";"Enna";"6";"Elezione Senato della Repubblica";182879;89922;"97894";"50241";"60313";25535;"6343"
"SICILIA";"Enna";"7";"Ministero agricoltura e foreste";182879;89922;"97827";"50190";"57647";27434;"7252"
"SICILIA";"Enna";"3";"Finanziamento pubblico dei partiti";182879;89922;"97861";"50217";"70656";14581;"7008"
"SICILIA";"Enna";"2";"Stupefacenti e sostanze  psicotrope";182879;89922;"97868";"50219";"52756";32321;"6822"
"SICILIA";"Enna";"1";"Competenze USL";182879;89922;"97736";"50199";"67300";17599;"7050"
"SICILIA";"Enna";"4";"Casse Risparmio e Monti Pieta'";182879;89922;"97830";"50194";"69201";15076;"7690"
"EMILIA ROM.";"Ferrara";"5";"Ministero delle partecipazioni statali";315635;149233;"279944";"134801";"250311";17715;"8777"
"EMILIA ROM.";"Ferrara";"1";"Competenze USL";315635;149233;"279901";"135041";"217772";50185;"8707"
"EMILIA ROM.";"Ferrara";"7";"Ministero agricoltura e foreste";315635;149233;"279969";"134840";"201673";66470;"8660"
"EMILIA ROM.";"Ferrara";"4";"Casse Risparmio e Monti Pieta'";315635;149233;"280020";"134871";"248750";18683;"9313"
"EMILIA ROM.";"Ferrara";"8";"Ministero turismo e spettacolo";315635;149233;"279909";"134793";"235124";32669;"8911"
"EMILIA ROM.";"Ferrara";"3";"Finanziamento pubblico dei partiti";315635;149233;"279792";"134831";"250179";19041;"7773"
"EMILIA ROM.";"Ferrara";"2";"Stupefacenti e sostanze  psicotrope";315635;149233;"280178";"135074";"168492";99785;"8234"
"EMILIA ROM.";"Ferrara";"6";"Elezione Senato della Repubblica";315635;149233;"280364";"135068";"239598";29942;"7687"
"TOSCANA";"Firenze";"6";"Elezione Senato della Repubblica";997721;475290;"853015";"418207";"690751";133597;"18449"
"TOSCANA";"Firenze";"2";"Stupefacenti e sostanze  psicotrope";997721;475290;"852356";"417745";"503517";314728;"22285"
"TOSCANA";"Firenze";"3";"Finanziamento pubblico dei partiti";997721;475290;"851610";"417380";"752221";69522;"20282"
"TOSCANA";"Firenze";"4";"Casse Risparmio e Monti Pieta'";997721;475290;"849940";"416405";"739982";70830;"27359"
"TOSCANA";"Firenze";"5";"Ministero delle partecipazioni statali";997721;475290;"849726";"416210";"740730";71908;"25758"
"TOSCANA";"Firenze";"7";"Ministero agricoltura e foreste";997721;475290;"849877";"416362";"571165";241452;"26155"
"TOSCANA";"Firenze";"8";"Ministero turismo e spettacolo";997721;475290;"849441";"416234";"673225";138128;"26981"
"TOSCANA";"Firenze";"1";"Competenze USL";997721;475290;"850172";"416585";"638726";173676;"25893"
"PUGLIA";"Foggia";"7";"Ministero agricoltura e foreste";557154;271206;"363692";"184598";"196130";140344;"17072"
"PUGLIA";"Foggia";"1";"Competenze USL";557154;271206;"363681";"184591";"267757";66579;"18692"
"PUGLIA";"Foggia";"2";"Stupefacenti e sostanze  psicotrope";557154;271206;"363855";"184702";"173201";163222;"17135"
"PUGLIA";"Foggia";"3";"Finanziamento pubblico dei partiti";557154;271206;"363789";"184664";"291118";44806;"18193"
"PUGLIA";"Foggia";"5";"Ministero delle partecipazioni statali";557154;271206;"363654";"184550";"285510";48192;"19978"
"PUGLIA";"Foggia";"6";"Elezione Senato della Repubblica";557154;271206;"363992";"184791";"267468";70712;"16899"
"PUGLIA";"Foggia";"8";"Ministero turismo e spettacolo";557154;271206;"363621";"184561";"249809";85328;"18783"
"PUGLIA";"Foggia";"4";"Casse Risparmio e Monti Pieta'";557154;271206;"363668";"184585";"282057";51202;"20046"
"EMILIA ROM.";"Forlì-Cesena";"7";"Ministero agricoltura e foreste";520940;251302;"451920";"223294";"325988";107972;"11689"
"EMILIA ROM.";"Forlì-Cesena";"2";"Stupefacenti e sostanze  psicotrope";520940;251302;"452307";"223531";"261364";172896;"10630"
"EMILIA ROM.";"Forlì-Cesena";"3";"Finanziamento pubblico dei partiti";520940;251302;"452130";"223450";"404589";31333;"10050"
"EMILIA ROM.";"Forlì-Cesena";"5";"Ministero delle partecipazioni statali";520940;251302;"451902";"223319";"405103";28641;"11839"
"EMILIA ROM.";"Forlì-Cesena";"1";"Competenze USL";520940;251302;"451856";"223224";"355860";77755;"11698"
"EMILIA ROM.";"Forlì-Cesena";"6";"Elezione Senato della Repubblica";520940;251302;"452709";"223724";"381863";55416;"9262"
"EMILIA ROM.";"Forlì-Cesena";"8";"Ministero turismo e spettacolo";520940;251302;"451806";"223218";"378508";54706;"12467"
"EMILIA ROM.";"Forlì-Cesena";"4";"Casse Risparmio e Monti Pieta'";520940;251302;"451856";"223252";"402738";30377;"12355"
"LAZIO";"Frosinone";"2";"Stupefacenti e sostanze  psicotrope";421123;206272;"305104";"155022";"152306";121766;"19452"
"LAZIO";"Frosinone";"8";"Ministero turismo e spettacolo";421123;206272;"304825";"154820";"200646";73192;"20067"
"LAZIO";"Frosinone";"6";"Elezione Senato della Repubblica";421123;206272;"305233";"155098";"212041";64558;"20881"
"LAZIO";"Frosinone";"7";"Ministero agricoltura e foreste";421123;206272;"304873";"154854";"171633";101870;"20401"
"LAZIO";"Frosinone";"5";"Ministero delle partecipazioni statali";421123;206272;"304831";"154829";"227355";45414;"20951"
"LAZIO";"Frosinone";"3";"Finanziamento pubblico dei partiti";421123;206272;"305027";"154976";"232475";41922;"19852"
"LAZIO";"Frosinone";"1";"Competenze USL";421123;206272;"304842";"154823";"217015";56270;"19996"
"LAZIO";"Frosinone";"4";"Casse Risparmio e Monti Pieta'";421123;206272;"304844";"154835";"225853";45355;"21739"
"LIGURIA";"Genova";"5";"Ministero delle partecipazioni statali";840190;393704;"663986";"322511";"585631";51055;"17945"
"LIGURIA";"Genova";"4";"Casse Risparmio e Monti Pieta'";840190;393704;"664018";"322508";"584680";50272;"19026"
"LIGURIA";"Genova";"8";"Ministero turismo e spettacolo";840190;393704;"664077";"322858";"548041";87695;"18617"
"LIGURIA";"Genova";"6";"Elezione Senato della Repubblica";840190;393704;"665387";"323311";"543815";98424;"13986"
"LIGURIA";"Genova";"3";"Finanziamento pubblico dei partiti";840190;393704;"664970";"322871";"578263";63326;"14674"
"LIGURIA";"Genova";"2";"Stupefacenti e sostanze  psicotrope";840190;393704;"665260";"323052";"327191";311236;"16160"
"LIGURIA";"Genova";"1";"Competenze USL";840190;393704;"663789";"322379";"526501";110472;"18218"
"LIGURIA";"Genova";"7";"Ministero agricoltura e foreste";840190;393704;"664052";"322379";"467179";168386;"18773"
"FRIULI V. G.";"Gorizia";"8";"Ministero turismo e spettacolo";122904;57972;"103629";"49611";"85858";13876;"3001"
"FRIULI V. G.";"Gorizia";"5";"Ministero delle partecipazioni statali";122904;57972;"103925";"49898";"91665";8034;"2997"
"FRIULI V. G.";"Gorizia";"4";"Casse Risparmio e Monti Pieta'";122904;57972;"103950";"49909";"91621";8056;"3022"
"FRIULI V. G.";"Gorizia";"3";"Finanziamento pubblico dei partiti";122904;57972;"104059";"49981";"92388";7956;"2555"
"FRIULI V. G.";"Gorizia";"2";"Stupefacenti e sostanze  psicotrope";122904;57972;"104122";"50029";"60224";39718;"2732"
"FRIULI V. G.";"Gorizia";"1";"Competenze USL";122904;57972;"103966";"49926";"83163";16577;"2489"
"FRIULI V. G.";"Gorizia";"6";"Elezione Senato della Repubblica";122904;57972;"104201";"50066";"85306";15306;"2365"
"FRIULI V. G.";"Gorizia";"7";"Ministero agricoltura e foreste";122904;57972;"103951";"49919";"74512";25201;"3024"
"TOSCANA";"Grosseto";"8";"Ministero turismo e spettacolo";187874;90297;"158585";"78714";"124197";25650;"5893"
"TOSCANA";"Grosseto";"6";"Elezione Senato della Repubblica";187874;90297;"159001";"78963";"127327";24775;"4247"
"TOSCANA";"Grosseto";"5";"Ministero delle partecipazioni statali";187874;90297;"158592";"78777";"136279";13651;"5882"
"TOSCANA";"Grosseto";"2";"Stupefacenti e sostanze  psicotrope";187874;90297;"158857";"78885";"89795";60787;"5196"
"TOSCANA";"Grosseto";"3";"Finanziamento pubblico dei partiti";187874;90297;"158782";"78841";"137793";13343;"4935"
"TOSCANA";"Grosseto";"4";"Casse Risparmio e Monti Pieta'";187874;90297;"158649";"78809";"135638";13914;"6036"
"TOSCANA";"Grosseto";"7";"Ministero agricoltura e foreste";187874;90297;"158636";"78756";"103934";46403;"5488"
"TOSCANA";"Grosseto";"1";"Competenze USL";187874;90297;"158626";"78739";"114614";35344;"5782"
"LIGURIA";"Imperia";"8";"Ministero turismo e spettacolo";192701;91316;"146606";"70949";"118608";19836;"5296"
"LIGURIA";"Imperia";"1";"Competenze USL";192701;91316;"146618";"70956";"119646";18817;"5179"
"LIGURIA";"Imperia";"2";"Stupefacenti e sostanze  psicotrope";192701;91316;"146745";"71048";"74696";64002;"4710"
"LIGURIA";"Imperia";"3";"Finanziamento pubblico dei partiti";192701;91316;"146740";"71033";"128581";11118;"4250"
"LIGURIA";"Imperia";"4";"Casse Risparmio e Monti Pieta'";192701;91316;"146631";"70969";"126988";11192;"5383"
"LIGURIA";"Imperia";"5";"Ministero delle partecipazioni statali";192701;91316;"146712";"70952";"128240";10303;"5201"
"LIGURIA";"Imperia";"6";"Elezione Senato della Repubblica";192701;91316;"146906";"71124";"119414";20981;"3892"
"LIGURIA";"Imperia";"7";"Ministero agricoltura e foreste";192701;91316;"146630";"70967";"102708";36181;"4933"
"ABRUZZI";"L'Aquila";"8";"Ministero turismo e spettacolo";275438;133215;"187349";"93335";"105529";40628;"9446"
"ABRUZZI";"L'Aquila";"2";"Stupefacenti e sostanze  psicotrope";275438;133215;"187821";"93616";"99080";73965;"9187"
"ABRUZZI";"L'Aquila";"3";"Finanziamento pubblico dei partiti";275438;133215;"187405";"93409";"152188";21273;"8960"
"ABRUZZI";"L'Aquila";"4";"Casse Risparmio e Monti Pieta'";275438;133215;"187368";"93374";"148004";23597;"10513"
"ABRUZZI";"L'Aquila";"5";"Ministero delle partecipazioni statali";275438;133215;"187367";"93370";"148674";23550;"10052"
"ABRUZZI";"L'Aquila";"6";"Elezione Senato della Repubblica";275438;133215;"187695";"93579";"139594";34542;"8462"
"ABRUZZI";"L'Aquila";"7";"Ministero agricoltura e foreste";275438;133215;"187386";"93385";"109413";63593;"9441"
"ABRUZZI";"L'Aquila";"1";"Competenze USL";275438;133215;"187485";"93456";"139109";33024;"9746"
"LIGURIA";"La Spezia";"2";"Stupefacenti e sostanze  psicotrope";202061;96222;"163049";"81156";"81346";74250;"4516"
"LIGURIA";"La Spezia";"8";"Ministero turismo e spettacolo";202061;96222;"162767";"80990";"129825";25254;"5162"
"LIGURIA";"La Spezia";"6";"Elezione Senato della Repubblica";202061;96222;"163166";"81236";"129458";27531;"3627"
"LIGURIA";"La Spezia";"7";"Ministero agricoltura e foreste";202061;96222;"162810";"81013";"108800";46300;"5141"
"LIGURIA";"La Spezia";"5";"Ministero delle partecipazioni statali";202061;96222;"162885";"81096";"140344";14620;"5121"
"LIGURIA";"La Spezia";"3";"Finanziamento pubblico dei partiti";202061;96222;"163055";"81209";"142180";14204;"4126"
"LIGURIA";"La Spezia";"1";"Competenze USL";202061;96222;"162570";"80851";"121913";33298;"4975"
"LIGURIA";"La Spezia";"4";"Casse Risparmio e Monti Pieta'";202061;96222;"162755";"81036";"140014";14038;"5362"
"LAZIO";"Latina";"5";"Ministero delle partecipazioni statali";400467;196059;"304555";"152819";"245511";37765;"13150"
"LAZIO";"Latina";"7";"Ministero agricoltura e foreste";400467;196059;"304344";"152726";"184470";99634;"12582"
"LAZIO";"Latina";"6";"Elezione Senato della Repubblica";400467;196059;"304694";"153021";"227132";58692;"11107"
"LAZIO";"Latina";"3";"Finanziamento pubblico dei partiti";400467;196059;"304708";"152906";"248966";35853;"11850"
"LAZIO";"Latina";"1";"Competenze USL";400467;196059;"304531";"152880";"232983";50800;"12378"
"LAZIO";"Latina";"2";"Stupefacenti e sostanze  psicotrope";400467;196059;"304621";"152957";"158297";125787;"11666"
"LAZIO";"Latina";"8";"Ministero turismo e spettacolo";400467;196059;"304212";"152658";"215494";68638;"12522"
"LAZIO";"Latina";"4";"Casse Risparmio e Monti Pieta'";400467;196059;"304543";"152815";"242534";39902;"19173"
"PUGLIA";"Lecce";"6";"Elezione Senato della Repubblica";664714;317076;"433793";"212227";"299135";90603;"29396"
"PUGLIA";"Lecce";"8";"Ministero turismo e spettacolo";664714;317076;"433061";"211747";"285700";99157;"34142"
"PUGLIA";"Lecce";"7";"Ministero agricoltura e foreste";664714;317076;"433179";"211829";"237965";146988;"34062"
"PUGLIA";"Lecce";"5";"Ministero delle partecipazioni statali";664714;317076;"433055";"211740";"326413";56137;"36300"
"PUGLIA";"Lecce";"3";"Finanziamento pubblico dei partiti";664714;317076;"433388";"211974";"332782";54033;"32227"
"PUGLIA";"Lecce";"2";"Stupefacenti e sostanze  psicotrope";664714;317076;"433402";"212121";"198199";189911;"30398"
"PUGLIA";"Lecce";"1";"Competenze USL";664714;317076;"433256";"211823";"312153";72983;"33231"
"PUGLIA";"Lecce";"4";"Casse Risparmio e Monti Pieta'";664714;317076;"433076";"211752";"321020";60257;"36724"
"TOSCANA";"Livorno";"4";"Casse Risparmio e Monti Pieta'";290380;139121;"242207";"119903";"209424";21721;"8009"
"TOSCANA";"Livorno";"8";"Ministero turismo e spettacolo";290380;139121;"242328";"119962";"195743";35970;"7712"
"TOSCANA";"Livorno";"6";"Elezione Senato della Repubblica";290380;139121;"242980";"120399";"195758";39081;"5242"
"TOSCANA";"Livorno";"1";"Competenze USL";290380;139121;"242242";"120016";"163145";68276;"7663"
"TOSCANA";"Livorno";"5";"Ministero delle partecipazioni statali";290380;139121;"242168";"119935";"209309";22319;"7649"
"TOSCANA";"Livorno";"3";"Finanziamento pubblico dei partiti";290380;139121;"242547";"120203";"213559";19948;"6100"
"TOSCANA";"Livorno";"2";"Stupefacenti e sostanze  psicotrope";290380;139121;"242886";"120341";"138798";94252;"6359"
"TOSCANA";"Livorno";"7";"Ministero agricoltura e foreste";290380;139121;"242195";"119952";"175889";55668;"7652"
"TOSCANA";"Lucca";"5";"Ministero delle partecipazioni statali";327328;155639;"260496";"127604";"221799";22045;"10447"
"TOSCANA";"Lucca";"6";"Elezione Senato della Repubblica";327328;155639;"261262";"128024";"206226";41519;"7759"
"TOSCANA";"Lucca";"8";"Ministero turismo e spettacolo";327328;155639;"260315";"127447";"202669";41728;"10286"
"TOSCANA";"Lucca";"7";"Ministero agricoltura e foreste";327328;155639;"260481";"127583";"170836";73619;"10251"
"TOSCANA";"Lucca";"3";"Finanziamento pubblico dei partiti";327328;155639;"260906";"127808";"223958";22618;"8837"
"TOSCANA";"Lucca";"1";"Competenze USL";327328;155639;"260571";"127734";"203524";41265;"10187"
"TOSCANA";"Lucca";"2";"Stupefacenti e sostanze  psicotrope";327328;155639;"261005";"127908";"138405";107472;"8864"
"TOSCANA";"Lucca";"4";"Casse Risparmio e Monti Pieta'";327328;155639;"260577";"127622";"220068";23359;"10876"
"MARCHE";"Macerata";"1";"Competenze USL";250727;120568;"202184";"101304";"154751";31490;"10925"
"MARCHE";"Macerata";"2";"Stupefacenti e sostanze  psicotrope";250727;120568;"202460";"101419";"105389";81476;"10465"
"MARCHE";"Macerata";"3";"Finanziamento pubblico dei partiti";250727;120568;"202375";"101679";"168327";19153;"10083"
"MARCHE";"Macerata";"4";"Casse Risparmio e Monti Pieta'";250727;120568;"202259";"101401";"164469";20611;"11965"
"MARCHE";"Macerata";"5";"Ministero delle partecipazioni statali";250727;120568;"202143";"101272";"166932";18851;"11512"
"MARCHE";"Macerata";"7";"Ministero agricoltura e foreste";250727;120568;"202272";"101291";"118505";67780;"10928"
"MARCHE";"Macerata";"6";"Elezione Senato della Repubblica";250727;120568;"202525";"101480";"153426";34711;"9462"
"MARCHE";"Macerata";"8";"Ministero turismo e spettacolo";250727;120568;"202130";"101270";"150392";35556;"11485"
"LOMBARDIA";"Mantova";"5";"Ministero delle partecipazioni statali";313026;148657;"272287";"132594";"246153";14987;"8608"
"LOMBARDIA";"Mantova";"8";"Ministero turismo e spettacolo";313026;148657;"272143";"132590";"234451";26067;"9281"
"LOMBARDIA";"Mantova";"6";"Elezione Senato della Repubblica";313026;148657;"272578";"132836";"235575";27059;"7423"
"LOMBARDIA";"Mantova";"3";"Finanziamento pubblico dei partiti";313026;148657;"272390";"132678";"236269";15566;"7872"
"LOMBARDIA";"Mantova";"2";"Stupefacenti e sostanze  psicotrope";313026;148657;"272463";"132739";"167215";93866;"8006"
"LOMBARDIA";"Mantova";"1";"Competenze USL";313026;148657;"272305";"132612";"211295";49682;"8570"
"LOMBARDIA";"Mantova";"7";"Ministero agricoltura e foreste";313026;148657;"272184";"132664";"201107";60557;"8043"
"LOMBARDIA";"Mantova";"4";"Casse Risparmio e Monti Pieta'";313026;148657;"272269";"132601";"245633";15255;"8805"
"TOSCANA";"Massa-Carrara";"5";"Ministero delle partecipazioni statali";175044;83334;"134423";"65712";"111771";13687;"5596"
"TOSCANA";"Massa-Carrara";"8";"Ministero turismo e spettacolo";175044;83334;"134413";"65709";"103397";22092;"5598"
"TOSCANA";"Massa-Carrara";"7";"Ministero agricoltura e foreste";175044;83334;"134476";"65739";"88347";37405;"5439"
"TOSCANA";"Massa-Carrara";"4";"Casse Risparmio e Monti Pieta'";175044;83334;"134525";"65717";"110922";14061;"5745"
"TOSCANA";"Massa-Carrara";"3";"Finanziamento pubblico dei partiti";175044;83334;"134586";"65817";"112466";13971;"4825"
"TOSCANA";"Massa-Carrara";"2";"Stupefacenti e sostanze  psicotrope";175044;83334;"134741";"65923";"67562";59151;"4522"
"TOSCANA";"Massa-Carrara";"1";"Competenze USL";175044;83334;"134511";"65763";"101881";23734;"5330"
"TOSCANA";"Massa-Carrara";"6";"Elezione Senato della Repubblica";175044;83334;"134879";"65988";"101775";25716;"4063"
"BASILICATA";"Matera";"4";"Casse Risparmio e Monti Pieta'";164822;81107;"113583";"58072";"86679";14306;"7160"
"BASILICATA";"Matera";"1";"Competenze USL";164822;81107;"113605";"58080";"82893";18644;"6785"
"BASILICATA";"Matera";"2";"Stupefacenti e sostanze  psicotrope";164822;81107;"113734";"58180";"56730";45414;"6186"
"BASILICATA";"Matera";"3";"Finanziamento pubblico dei partiti";164822;81107;"113656";"58125";"89150";12915;"6461"
"BASILICATA";"Matera";"5";"Ministero delle partecipazioni statali";164822;81107;"113571";"58065";"87297";14150;"6959"
"BASILICATA";"Matera";"6";"Elezione Senato della Repubblica";164822;81107;"113763";"58189";"81918";20879;"5790"
"BASILICATA";"Matera";"8";"Ministero turismo e spettacolo";164822;81107;"113684";"58172";"77143";24862;"6414"
"BASILICATA";"Matera";"7";"Ministero agricoltura e foreste";164822;81107;"113628";"58106";"60929";41353;"6275"
"SICILIA";"Messina";"5";"Ministero delle partecipazioni statali";558526;266760;"359926";"182748";"258351";50853;"31081"
"SICILIA";"Messina";"2";"Stupefacenti e sostanze  psicotrope";558526;266760;"360208";"182892";"170522";142276;"27700"
"SICILIA";"Messina";"4";"Casse Risparmio e Monti Pieta'";558526;266760;"360171";"182829";"257332";50799;"31790"
"SICILIA";"Messina";"1";"Competenze USL";558526;266760;"359964";"182722";"250349";60836;"28899"
"SICILIA";"Messina";"7";"Ministero agricoltura e foreste";558526;266760;"359929";"182738";"206846";104239;"29945"
"SICILIA";"Messina";"6";"Elezione Senato della Repubblica";558526;266760;"360387";"183023";"227963";86158;"27186"
"SICILIA";"Messina";"8";"Ministero turismo e spettacolo";558526;266760;"359885";"182728";"229380";82435;"29030"
"SICILIA";"Messina";"3";"Finanziamento pubblico dei partiti";558526;266760;"359738";"182438";"265910";47226;"28027"
"LOMBARDIA";"Milano";"7";"Ministero agricoltura e foreste";3326514;1581858;"2811019";"1364035";"1944051";713822;"59586"
"LOMBARDIA";"Milano";"6";"Elezione Senato della Repubblica";3326514;1581858;"2855855";"1404812";"2374778";379797;"46687"
"LOMBARDIA";"Milano";"4";"Casse Risparmio e Monti Pieta'";3326514;1581858;"2811946";"1363409";"2537825";194542;"61458"
"LOMBARDIA";"Milano";"3";"Finanziamento pubblico dei partiti";3326514;1581858;"2814895";"1366020";"2311953";186116;"46936"
"LOMBARDIA";"Milano";"2";"Stupefacenti e sostanze  psicotrope";3326514;1581858;"2816138";"1365873";"1384544";1340658;"51805"
"LOMBARDIA";"Milano";"1";"Competenze USL";3326514;1581858;"2805514";"1362237";"2075804";414080;"56059"
"LOMBARDIA";"Milano";"8";"Ministero turismo e spettacolo";3326514;1581858;"2810333";"1367462";"2361986";356426;"58677"
"LOMBARDIA";"Milano";"5";"Ministero delle partecipazioni statali";3326514;1581858;"2811163";"1362640";"2537990";185108;"56293"
"EMILIA ROM.";"Modena";"7";"Ministero agricoltura e foreste";516584;248914;"456362";"223320";"336268";102917;"13243"
"EMILIA ROM.";"Modena";"6";"Elezione Senato della Repubblica";516584;248914;"456990";"223706";"393729";47842;"11186"
"EMILIA ROM.";"Modena";"8";"Ministero turismo e spettacolo";516584;248914;"456401";"223534";"390961";47840;"13462"
"EMILIA ROM.";"Modena";"1";"Competenze USL";516584;248914;"456395";"223315";"330659";107644;"13398"
"EMILIA ROM.";"Modena";"3";"Finanziamento pubblico dei partiti";516584;248914;"456656";"223499";"411908";29389;"11278"
"EMILIA ROM.";"Modena";"4";"Casse Risparmio e Monti Pieta'";516584;248914;"456395";"223334";"411177";27234;"13849"
"EMILIA ROM.";"Modena";"5";"Ministero delle partecipazioni statali";516584;248914;"456370";"223310";"411851";27469;"13161"
"EMILIA ROM.";"Modena";"2";"Stupefacenti e sostanze  psicotrope";516584;248914;"456778";"223576";"267990";171353;"11909"
"CAMPANIA";"Napoli";"4";"Casse Risparmio e Monti Pieta'";2350369;1135541;"1499651";"774238";"1179338";220567;"59490"
"CAMPANIA";"Napoli";"5";"Ministero delle partecipazioni statali";2350369;1135541;"1499473";"774112";"1178531";224227;"58428"
"CAMPANIA";"Napoli";"3";"Finanziamento pubblico dei partiti";2350369;1135541;"1500367";"774753";"1204992";204668;"52454"
"CAMPANIA";"Napoli";"7";"Ministero agricoltura e foreste";2350369;1135541;"1499768";"774174";"896849";507127;"56421"
"CAMPANIA";"Napoli";"1";"Competenze USL";2350369;1135541;"1499911";"774403";"1133259";271684;"55131"
"CAMPANIA";"Napoli";"2";"Stupefacenti e sostanze  psicotrope";2350369;1135541;"1500807";"775058";"709114";700151;"50246"
"CAMPANIA";"Napoli";"6";"Elezione Senato della Repubblica";2350369;1135541;"1501417";"775356";"1042304";371687;"48597"
"CAMPANIA";"Napoli";"8";"Ministero turismo e spettacolo";2350369;1135541;"1499922";"774334";"1004081";402487;"55253"
"PIEMONTE";"Novara";"4";"Casse Risparmio e Monti Pieta'";426948;203682;"356581";"173826";"311929";25172;"13167"
"PIEMONTE";"Novara";"7";"Ministero agricoltura e foreste";426948;203682;"356689";"173698";"256835";80696;"12825"
"PIEMONTE";"Novara";"5";"Ministero delle partecipazioni statali";426948;203682;"359800";"176710";"313768";23823;"12500"
"PIEMONTE";"Novara";"2";"Stupefacenti e sostanze  psicotrope";426948;203682;"356964";"173759";"187050";150656;"12104"
"PIEMONTE";"Novara";"1";"Competenze USL";426948;203682;"356909";"174028";"289755";47938;"12437"
"PIEMONTE";"Novara";"6";"Elezione Senato della Repubblica";426948;203682;"357355";"174004";"296867";42363;"11207"
"PIEMONTE";"Novara";"8";"Ministero turismo e spettacolo";426948;203682;"356620";"173675";"295856";42894;"13104"
