"COLLEGIO";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA";"ELETTO";"COGNOME";"NOME";"SESSO"
"VALLE D'AOSTA";"RHEMES-NOTRE-DAME";81;48;64;38;6;"UNIONE DI CENTRO";0,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"RHEMES-NOTRE-DAME";81;48;64;38;6;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"RHEMES-NOTRE-DAME";81;48;64;38;6;"LEGA NORD";0,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"RHEMES-SAINT-GEORGES";162;81;135;71;13;"UNION VALDOTAINE PROGRESSISTE";76,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"RHEMES-SAINT-GEORGES";162;81;135;71;13;"FRATELLI D'ITALIA";1,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"RHEMES-SAINT-GEORGES";162;81;135;71;13;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";14,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"RHEMES-SAINT-GEORGES";162;81;135;71;13;"AUTONOMIE LIBERTE' DEMOCRATIE";8,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"RHEMES-SAINT-GEORGES";162;81;135;71;13;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"RHEMES-SAINT-GEORGES";162;81;135;71;13;"FARE PER FERMARE IL DECLINO";0,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"RHEMES-SAINT-GEORGES";162;81;135;71;13;"VALLEE D'AOSTE";18,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"RHEMES-SAINT-GEORGES";162;81;135;71;13;"UNIONE DI CENTRO";0,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"RHEMES-SAINT-GEORGES";162;81;135;71;13;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"RHEMES-SAINT-GEORGES";162;81;135;71;13;"LEGA NORD";0,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"ROISAN";786;389;579;284;18;"UNION VALDOTAINE PROGRESSISTE";150,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"ROISAN";786;389;579;284;18;"FRATELLI D'ITALIA";23,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"ROISAN";786;389;579;284;18;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";88,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"ROISAN";786;389;579;284;18;"AUTONOMIE LIBERTE' DEMOCRATIE";126,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"ROISAN";786;389;579;284;18;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"ROISAN";786;389;579;284;18;"FARE PER FERMARE IL DECLINO";3,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"ROISAN";786;389;579;284;18;"VALLEE D'AOSTE";107,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"ROISAN";786;389;579;284;18;"UNIONE DI CENTRO";6,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"ROISAN";786;389;579;284;18;"CASAPOUND ITALIA";5,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"ROISAN";786;389;579;284;18;"LEGA NORD";25,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"SAINT-CHRISTOPHE";2669;1316;2167;1098;45;"UNION VALDOTAINE PROGRESSISTE";538,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"SAINT-CHRISTOPHE";2669;1316;2167;1098;45;"FRATELLI D'ITALIA";69,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"SAINT-CHRISTOPHE";2669;1316;2167;1098;45;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";389,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"SAINT-CHRISTOPHE";2669;1316;2167;1098;45;"AUTONOMIE LIBERTE' DEMOCRATIE";478,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"SAINT-CHRISTOPHE";2669;1316;2167;1098;45;"NATION VAL D'OUTA";5,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"SAINT-CHRISTOPHE";2669;1316;2167;1098;45;"FARE PER FERMARE IL DECLINO";17,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"SAINT-CHRISTOPHE";2669;1316;2167;1098;45;"VALLEE D'AOSTE";482,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"SAINT-CHRISTOPHE";2669;1316;2167;1098;45;"UNIONE DI CENTRO";25,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"SAINT-CHRISTOPHE";2669;1316;2167;1098;45;"CASAPOUND ITALIA";4,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"SAINT-CHRISTOPHE";2669;1316;2167;1098;45;"LEGA NORD";47,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"SAINT-DENIS";310;160;236;122;8;"UNION VALDOTAINE PROGRESSISTE";81,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"SAINT-DENIS";310;160;236;122;8;"FRATELLI D'ITALIA";2,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"SAINT-DENIS";310;160;236;122;8;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";32,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"SAINT-DENIS";310;160;236;122;8;"AUTONOMIE LIBERTE' DEMOCRATIE";41,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"SAINT-DENIS";310;160;236;122;8;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"SAINT-DENIS";310;160;236;122;8;"FARE PER FERMARE IL DECLINO";4,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"SAINT-DENIS";310;160;236;122;8;"VALLEE D'AOSTE";47,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"SAINT-DENIS";310;160;236;122;8;"UNIONE DI CENTRO";3,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"SAINT-DENIS";310;160;236;122;8;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"SAINT-DENIS";310;160;236;122;8;"LEGA NORD";6,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"SAINT-MARCEL";1017;500;810;409;14;"UNION VALDOTAINE PROGRESSISTE";193,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"SAINT-MARCEL";1017;500;810;409;14;"FRATELLI D'ITALIA";22,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"SAINT-MARCEL";1017;500;810;409;14;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";142,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"SAINT-MARCEL";1017;500;810;409;14;"AUTONOMIE LIBERTE' DEMOCRATIE";186,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"SAINT-MARCEL";1017;500;810;409;14;"NATION VAL D'OUTA";4,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"SAINT-MARCEL";1017;500;810;409;14;"FARE PER FERMARE IL DECLINO";5,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"SAINT-MARCEL";1017;500;810;409;14;"VALLEE D'AOSTE";170,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"SAINT-MARCEL";1017;500;810;409;14;"UNIONE DI CENTRO";15,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"SAINT-MARCEL";1017;500;810;409;14;"CASAPOUND ITALIA";1,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"SAINT-MARCEL";1017;500;810;409;14;"LEGA NORD";18,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"SAINT-NICOLAS";244;124;188;100;3;"UNION VALDOTAINE PROGRESSISTE";70,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"SAINT-NICOLAS";244;124;188;100;3;"FRATELLI D'ITALIA";5,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"SAINT-NICOLAS";244;124;188;100;3;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";33,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"SAINT-NICOLAS";244;124;188;100;3;"AUTONOMIE LIBERTE' DEMOCRATIE";24,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"SAINT-NICOLAS";244;124;188;100;3;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"SAINT-NICOLAS";244;124;188;100;3;"FARE PER FERMARE IL DECLINO";2,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"SAINT-NICOLAS";244;124;188;100;3;"VALLEE D'AOSTE";42,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"SAINT-NICOLAS";244;124;188;100;3;"UNIONE DI CENTRO";0,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"SAINT-NICOLAS";244;124;188;100;3;"CASAPOUND ITALIA";1,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"SAINT-NICOLAS";244;124;188;100;3;"LEGA NORD";3,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"SAINT-OYEN";179;80;139;64;0;"UNION VALDOTAINE PROGRESSISTE";46,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"SAINT-OYEN";179;80;139;64;0;"FRATELLI D'ITALIA";1,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"SAINT-OYEN";179;80;139;64;0;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";16,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"SAINT-OYEN";179;80;139;64;0;"AUTONOMIE LIBERTE' DEMOCRATIE";20,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"SAINT-OYEN";179;80;139;64;0;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"SAINT-OYEN";179;80;139;64;0;"FARE PER FERMARE IL DECLINO";2,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"SAINT-OYEN";179;80;139;64;0;"VALLEE D'AOSTE";42,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"SAINT-OYEN";179;80;139;64;0;"UNIONE DI CENTRO";5,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"SAINT-OYEN";179;80;139;64;0;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"SAINT-OYEN";179;80;139;64;0;"LEGA NORD";1,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"SAINT-PIERRE";2354;1175;1754;868;44;"UNION VALDOTAINE PROGRESSISTE";385,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"SAINT-PIERRE";2354;1175;1754;868;44;"FRATELLI D'ITALIA";70,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"SAINT-PIERRE";2354;1175;1754;868;44;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";345,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"SAINT-PIERRE";2354;1175;1754;868;44;"AUTONOMIE LIBERTE' DEMOCRATIE";352,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"SAINT-PIERRE";2354;1175;1754;868;44;"NATION VAL D'OUTA";1,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"SAINT-PIERRE";2354;1175;1754;868;44;"FARE PER FERMARE IL DECLINO";21,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"SAINT-PIERRE";2354;1175;1754;868;44;"VALLEE D'AOSTE";347,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"SAINT-PIERRE";2354;1175;1754;868;44;"UNIONE DI CENTRO";41,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"SAINT-PIERRE";2354;1175;1754;868;44;"CASAPOUND ITALIA";9,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"SAINT-PIERRE";2354;1175;1754;868;44;"LEGA NORD";57,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"SAINT-RHEMY-EN-BOSSES";302;171;228;131;6;"UNION VALDOTAINE PROGRESSISTE";65,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"SAINT-RHEMY-EN-BOSSES";302;171;228;131;6;"FRATELLI D'ITALIA";3,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"SAINT-RHEMY-EN-BOSSES";302;171;228;131;6;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";44,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"SAINT-RHEMY-EN-BOSSES";302;171;228;131;6;"AUTONOMIE LIBERTE' DEMOCRATIE";22,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"SAINT-RHEMY-EN-BOSSES";302;171;228;131;6;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"SAINT-RHEMY-EN-BOSSES";302;171;228;131;6;"FARE PER FERMARE IL DECLINO";8,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"SAINT-RHEMY-EN-BOSSES";302;171;228;131;6;"VALLEE D'AOSTE";71,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"SAINT-RHEMY-EN-BOSSES";302;171;228;131;6;"UNIONE DI CENTRO";1,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"SAINT-RHEMY-EN-BOSSES";302;171;228;131;6;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"SAINT-RHEMY-EN-BOSSES";302;171;228;131;6;"LEGA NORD";5,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"SAINT-VINCENT";3746;1826;2836;1389;57;"UNION VALDOTAINE PROGRESSISTE";626,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"SAINT-VINCENT";3746;1826;2836;1389;57;"FRATELLI D'ITALIA";142,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"SAINT-VINCENT";3746;1826;2836;1389;57;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";478,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"SAINT-VINCENT";3746;1826;2836;1389;57;"AUTONOMIE LIBERTE' DEMOCRATIE";371,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"SAINT-VINCENT";3746;1826;2836;1389;57;"NATION VAL D'OUTA";8,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"SAINT-VINCENT";3746;1826;2836;1389;57;"FARE PER FERMARE IL DECLINO";22,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"SAINT-VINCENT";3746;1826;2836;1389;57;"VALLEE D'AOSTE";802,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"SAINT-VINCENT";3746;1826;2836;1389;57;"UNIONE DI CENTRO";60,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"SAINT-VINCENT";3746;1826;2836;1389;57;"CASAPOUND ITALIA";11,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"SAINT-VINCENT";3746;1826;2836;1389;57;"LEGA NORD";107,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"SARRE";3910;1922;3030;1482;50;"UNION VALDOTAINE PROGRESSISTE";625,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"SARRE";3910;1922;3030;1482;50;"FRATELLI D'ITALIA";162,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"SARRE";3910;1922;3030;1482;50;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";570,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"SARRE";3910;1922;3030;1482;50;"AUTONOMIE LIBERTE' DEMOCRATIE";648,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"SARRE";3910;1922;3030;1482;50;"NATION VAL D'OUTA";4,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"SARRE";3910;1922;3030;1482;50;"FARE PER FERMARE IL DECLINO";27,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"SARRE";3910;1922;3030;1482;50;"VALLEE D'AOSTE";628,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"SARRE";3910;1922;3030;1482;50;"UNIONE DI CENTRO";47,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"SARRE";3910;1922;3030;1482;50;"CASAPOUND ITALIA";38,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"SARRE";3910;1922;3030;1482;50;"LEGA NORD";105,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"TORGNON";434;228;371;193;13;"UNION VALDOTAINE PROGRESSISTE";67,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"TORGNON";434;228;371;193;13;"FRATELLI D'ITALIA";15,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"TORGNON";434;228;371;193;13;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";43,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"TORGNON";434;228;371;193;13;"AUTONOMIE LIBERTE' DEMOCRATIE";109,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"TORGNON";434;228;371;193;13;"NATION VAL D'OUTA";2,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"TORGNON";434;228;371;193;13;"FARE PER FERMARE IL DECLINO";0,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"TORGNON";434;228;371;193;13;"VALLEE D'AOSTE";98,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"TORGNON";434;228;371;193;13;"UNIONE DI CENTRO";4,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"TORGNON";434;228;371;193;13;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"TORGNON";434;228;371;193;13;"LEGA NORD";8,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"VALGRISENCHE";166;88;150;80;2;"UNION VALDOTAINE PROGRESSISTE";66,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"VALGRISENCHE";166;88;150;80;2;"FRATELLI D'ITALIA";0,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"VALGRISENCHE";166;88;150;80;2;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";9,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"VALGRISENCHE";166;88;150;80;2;"AUTONOMIE LIBERTE' DEMOCRATIE";23,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"VALGRISENCHE";166;88;150;80;2;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"VALGRISENCHE";166;88;150;80;2;"FARE PER FERMARE IL DECLINO";3,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"VALGRISENCHE";166;88;150;80;2;"VALLEE D'AOSTE";42,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"VALGRISENCHE";166;88;150;80;2;"UNIONE DI CENTRO";1,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"VALGRISENCHE";166;88;150;80;2;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"VALGRISENCHE";166;88;150;80;2;"LEGA NORD";2,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"VALPELLINE";508;269;408;213;12;"UNION VALDOTAINE PROGRESSISTE";112,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"VALPELLINE";508;269;408;213;12;"FRATELLI D'ITALIA";7,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"VALPELLINE";508;269;408;213;12;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";80,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"VALPELLINE";508;269;408;213;12;"AUTONOMIE LIBERTE' DEMOCRATIE";80,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"VALPELLINE";508;269;408;213;12;"NATION VAL D'OUTA";2,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"VALPELLINE";508;269;408;213;12;"FARE PER FERMARE IL DECLINO";6,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"VALPELLINE";508;269;408;213;12;"VALLEE D'AOSTE";93,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"VALPELLINE";508;269;408;213;12;"UNIONE DI CENTRO";2,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"VALPELLINE";508;269;408;213;12;"CASAPOUND ITALIA";1,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"VALPELLINE";508;269;408;213;12;"LEGA NORD";2,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"VALSAVARENCHE";148;72;123;62;3;"UNION VALDOTAINE PROGRESSISTE";64,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";148;72;123;62;3;"FRATELLI D'ITALIA";0,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"VALSAVARENCHE";148;72;123;62;3;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";12,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";148;72;123;62;3;"AUTONOMIE LIBERTE' DEMOCRATIE";12,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";148;72;123;62;3;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";148;72;123;62;3;"FARE PER FERMARE IL DECLINO";1,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";148;72;123;62;3;"VALLEE D'AOSTE";25,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";148;72;123;62;3;"UNIONE DI CENTRO";0,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";148;72;123;62;3;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";148;72;123;62;3;"LEGA NORD";3,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"VALTOURNENCHE";1700;909;1279;689;33;"UNION VALDOTAINE PROGRESSISTE";370,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1700;909;1279;689;33;"FRATELLI D'ITALIA";56,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"VALTOURNENCHE";1700;909;1279;689;33;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";198,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1700;909;1279;689;33;"AUTONOMIE LIBERTE' DEMOCRATIE";164,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1700;909;1279;689;33;"NATION VAL D'OUTA";1,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1700;909;1279;689;33;"FARE PER FERMARE IL DECLINO";20,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1700;909;1279;689;33;"VALLEE D'AOSTE";312,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1700;909;1279;689;33;"UNIONE DI CENTRO";18,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1700;909;1279;689;33;"CASAPOUND ITALIA";15,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1700;909;1279;689;33;"LEGA NORD";51,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"VERRAYES";1035;518;809;424;23;"UNION VALDOTAINE PROGRESSISTE";214,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"VERRAYES";1035;518;809;424;23;"FRATELLI D'ITALIA";14,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"VERRAYES";1035;518;809;424;23;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";113,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"VERRAYES";1035;518;809;424;23;"AUTONOMIE LIBERTE' DEMOCRATIE";142,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"VERRAYES";1035;518;809;424;23;"NATION VAL D'OUTA";2,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"VERRAYES";1035;518;809;424;23;"FARE PER FERMARE IL DECLINO";4,00;"N";"BUILLET";"FABRIZIO";"M"
