"COLLEGIO";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA";"ELETTO";"COGNOME";"NOME";"SESSO"
"VALLE D'AOSTA";"VALSAVARENCHE";146;70;127;62;4;"VALLEE D'AOSTE";55,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";146;70;127;62;4;"ALTERNATIVA SOCIALE MUSSOLINI";2,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"VALSAVARENCHE";146;70;127;62;4;"UNIONE DI CENTRO";1,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"VALSAVARENCHE";146;70;127;62;4;"FI-AN";6,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";146;70;127;62;4;"PARTITO PENSIONATI";1,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";146;70;127;62;4;"LEGA NORD V.D'AOSTE";2,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";146;70;127;62;4;"AUT.LIB. DEMOCRATIE";55,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1790;950;1558;818;52;"FIAMMA TRICOLORE";10,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1790;950;1558;818;52;"VALLEE D'AOSTE";429,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1790;950;1558;818;52;"ALTERNATIVA SOCIALE MUSSOLINI";28,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"VALTOURNENCHE";1790;950;1558;818;52;"UNIONE DI CENTRO";22,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"VALTOURNENCHE";1790;950;1558;818;52;"FI-AN";299,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1790;950;1558;818;52;"PARTITO PENSIONATI";14,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1790;950;1558;818;52;"LEGA NORD V.D'AOSTE";49,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1790;950;1558;818;52;"AUT.LIB. DEMOCRATIE";623,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"VERRAYES";1074;538;908;470;47;"FIAMMA TRICOLORE";2,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"VERRAYES";1074;538;908;470;47;"VALLEE D'AOSTE";267,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"VERRAYES";1074;538;908;470;47;"ALTERNATIVA SOCIALE MUSSOLINI";16,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"VERRAYES";1074;538;908;470;47;"UNIONE DI CENTRO";19,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"VERRAYES";1074;538;908;470;47;"FI-AN";77,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"VERRAYES";1074;538;908;470;47;"PARTITO PENSIONATI";13,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"VERRAYES";1074;538;908;470;47;"LEGA NORD V.D'AOSTE";21,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"VERRAYES";1074;538;908;470;47;"AUT.LIB. DEMOCRATIE";415,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"VERRES";2123;1027;1796;869;44;"FIAMMA TRICOLORE";14,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"VERRES";2123;1027;1796;869;44;"VALLEE D'AOSTE";578,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"VERRES";2123;1027;1796;869;44;"ALTERNATIVA SOCIALE MUSSOLINI";41,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"VERRES";2123;1027;1796;869;44;"UNIONE DI CENTRO";65,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"VERRES";2123;1027;1796;869;44;"FI-AN";228,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"VERRES";2123;1027;1796;869;44;"PARTITO PENSIONATI";33,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"VERRES";2123;1027;1796;869;44;"LEGA NORD V.D'AOSTE";54,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"VERRES";2123;1027;1796;869;44;"AUT.LIB. DEMOCRATIE";667,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"VILLENEUVE";880;456;743;391;27;"FIAMMA TRICOLORE";6,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"VILLENEUVE";880;456;743;391;27;"VALLEE D'AOSTE";188,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"VILLENEUVE";880;456;743;391;27;"ALTERNATIVA SOCIALE MUSSOLINI";12,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"VILLENEUVE";880;456;743;391;27;"UNIONE DI CENTRO";26,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"VILLENEUVE";880;456;743;391;27;"FI-AN";73,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"VILLENEUVE";880;456;743;391;27;"PARTITO PENSIONATI";10,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"VILLENEUVE";880;456;743;391;27;"LEGA NORD V.D'AOSTE";12,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"VILLENEUVE";880;456;743;391;27;"AUT.LIB. DEMOCRATIE";371,00;"E";"NICCO";"ROBERTO";"M"
